Date,Vis_Team,Inning,Batting,Outs,Balls,Strikes,Pitch_Sequence,Vis_Score,Home_Score,Batter,Batter_Hand,Pitcher,Pitcher_Hand,First_Runner,Second_Runner,Third_Runner,Event_Text,Is_Leadoff,Event_Type,RBI,Event_Number
PIT201905080,TEX,8,0,2,3,2,CBBFF*BFB,2,6,santd001,L,felim001,R,odorr001,deshd002,,W.2-3;1-2,F,14,0,72
PIT201905080,TEX,8,0,2,0,0,.X,2,6,pench001,R,felim001,R,santd001,odorr001,deshd002,HR/7/F.3-H;2-H;1-H,F,23,4,73
PIT201905080,TEX,8,0,2,3,2,BCSBBB,6,6,forsl001,R,felim001,R,,,,W,F,14,0,74
PIT201905080,TEX,8,0,2,0,1,.CX,6,6,choos001,L,lyont001,L,forsl001,,,8/F,F,2,0,75
PIT201905080,TEX,8,1,0,1,1,..CBX,6,6,diaze005,R,juraa001,R,,,,63/G,T,2,0,76
PIT201905080,TEX,8,1,1,0,0,X,6,6,newmk001,R,juraa001,R,,,,63/G,F,2,0,77
PIT201905080,TEX,8,1,2,1,2,BFCX,6,6,lyont001,L,juraa001,R,,,,43/G,F,2,0,78
PIT201905080,TEX,9,0,0,0,0,X,6,6,andre001,R,lyont001,L,,,,3/BG,T,2,0,79
PIT201905080,TEX,9,0,1,0,1,CX,6,6,mazan001,L,lyont001,L,,,,S8/L,F,20,0,80
PIT201905080,TEX,9,0,1,1,2,CSBS,6,6,gallj002,L,lyont001,L,mazan001,,,K,F,3,0,81
PIT201905080,TEX,9,0,2,1,1,BSX,6,6,kinei001,R,lyont001,L,mazan001,,,D7/L.1-H;B-3(TH),F,21,1,82
PIT201905080,TEX,9,0,2,2,1,BCBX,7,6,odorr001,L,lyont001,L,,,kinei001,HR/9/F.3-H,F,23,2,83
PIT201905080,TEX,9,0,2,2,2,BFFBS,9,6,santd001,R,lyont001,L,,,,K,F,3,0,84
PIT201905080,TEX,9,1,0,1,2,.CBFX,9,6,fraza001,L,martc007,R,,,,8/F,T,2,0,85
PIT201905080,TEX,9,1,1,1,1,CBX,9,6,marts002,R,martc007,R,,,,4/L,F,2,0,86
PIT201905080,TEX,9,1,2,2,2,CBSBFS,9,6,reynb001,L,martc007,R,,,,K,F,3,0,87
PIT201905210,COL,1,0,0,3,2,CBBBFFFFX,0,0,blacc001,L,archc001,R,,,,S9/G,T,20,0,1
PIT201905210,COL,1,0,0,1,2,CBSX,0,0,stort001,R,archc001,R,blacc001,,,9/F,F,2,0,2
PIT201905210,COL,1,0,1,2,2,*BFBCS,0,0,dahld001,L,archc001,R,blacc001,,,K,F,3,0,3
PIT201905210,COL,1,0,2,2,2,SB*BFX,0,0,arenn001,R,archc001,R,blacc001,,,S7/L+.1-2,F,20,0,4
PIT201905210,COL,1,0,2,0,0,X,0,0,mcmar001,L,archc001,R,arenn001,blacc001,,7/F,F,2,0,5
PIT201905210,COL,1,1,0,3,2,CBBCBS,0,0,fraza001,L,marqg001,R,,,,K,T,3,0,6
PIT201905210,COL,1,1,1,1,1,CBX,0,0,marts002,R,marqg001,R,,,,9/F,F,2,0,7
PIT201905210,COL,1,1,2,2,1,BBFX,0,0,reynb001,L,marqg001,R,,,,D7/L+,F,21,0,8
PIT201905210,COL,1,1,2,0,0,X,0,0,bellj005,L,marqg001,R,,reynb001,,53/G,F,2,0,9
PIT201905210,COL,2,0,0,0,1,CX,0,0,murpd006,L,archc001,R,,,,D9/L,T,21,0,10
PIT201905210,COL,2,0,0,2,0,BBX,0,0,desmi001,R,archc001,R,,murpd006,,43/G.2-3,F,2,0,11
PIT201905210,COL,2,0,1,0,0,X,0,0,woltt001,L,archc001,R,,,murpd006,FC3/G-.3XH(3E2)(UR)(NR);B-2,F,19,0,12
PIT201905210,COL,2,0,1,2,2,BCSFBX,1,0,marqg001,R,archc001,R,,woltt001,,4/P,F,2,0,13
PIT201905210,COL,2,0,2,1,2,SCBX,1,0,blacc001,L,archc001,R,,woltt001,,8/F,F,2,0,14
PIT201905210,COL,2,1,0,3,2,CFBBBFX,1,0,cabrm002,L,marqg001,R,,,,7/F,T,2,0,15
PIT201905210,COL,2,1,1,3,2,CBBFBS,1,0,morac001,L,marqg001,R,,,,K,F,3,0,16
PIT201905210,COL,2,1,2,1,1,SBX,1,0,cervf001,R,marqg001,R,,,,9/L,F,2,0,17
PIT201905210,COL,3,0,0,1,1,SBX,1,0,stort001,R,archc001,R,,,,HR/78/F,T,23,1,18
PIT201905210,COL,3,0,0,3,2,BCBFBFS,2,0,dahld001,L,archc001,R,,,,K,F,3,0,19
PIT201905210,COL,3,0,1,3,2,SBFBBX,2,0,arenn001,R,archc001,R,,,,9/F,F,2,0,20
PIT201905210,COL,3,0,2,3,2,BSFBBX,2,0,mcmar001,L,archc001,R,,,,7/L,F,2,0,21
PIT201905210,COL,3,1,0,0,0,X,2,0,tuckc001,L,marqg001,R,,,,53/G,T,2,0,22
PIT201905210,COL,3,1,1,2,2,CBFBS,2,0,archc001,R,marqg001,R,,,,K,F,3,0,23
PIT201905210,COL,3,1,2,2,1,BFBX,2,0,fraza001,L,marqg001,R,,,,31/G,F,2,0,24
PIT201905210,COL,4,0,0,0,1,FX,2,0,murpd006,L,archc001,R,,,,8/F,T,2,0,25
PIT201905210,COL,4,0,1,3,1,SBBBB,2,0,desmi001,R,archc001,R,,,,W,F,14,0,26
PIT201905210,COL,4,0,1,3,0,BBBB,2,0,woltt001,L,archc001,R,desmi001,,,W.1-2,F,14,0,27
PIT201905210,COL,4,0,1,1,1,BCX,2,0,marqg001,R,archc001,R,woltt001,desmi001,,54/BG-/SH.2-3;1-2,F,2,0,28
PIT201905210,COL,4,0,2,0,0,X,2,0,blacc001,L,archc001,R,,woltt001,desmi001,T7/L.3-H;2-H,F,22,2,29
PIT201905210,COL,4,0,2,0,0,X,4,0,stort001,R,archc001,R,,,blacc001,9/F,F,2,0,30
PIT201905210,COL,4,1,0,1,0,BX,4,0,marts002,R,marqg001,R,,,,53/G,T,2,0,31
PIT201905210,COL,4,1,1,3,1,BBSBX,4,0,reynb001,L,marqg001,R,,,,7/L+,F,2,0,32
PIT201905210,COL,4,1,2,1,2,CSBFS,4,0,bellj005,L,marqg001,R,,,,K,F,3,0,33
PIT201905210,COL,5,0,0,0,2,FCX,4,0,dahld001,L,archc001,R,,,,8/L,T,2,0,34
PIT201905210,COL,5,0,1,1,1,BSX,4,0,arenn001,R,archc001,R,,,,S6/G,F,20,0,35
PIT201905210,COL,5,0,1,1,2,BSCFS,4,0,mcmar001,L,archc001,R,arenn001,,,K,F,3,0,36
PIT201905210,COL,5,0,2,0,2,FFX,4,0,murpd006,L,archc001,R,arenn001,,,3/G,F,2,0,37
PIT201905210,COL,5,1,0,1,0,BX,4,0,cabrm002,L,marqg001,R,,,,S9/G,T,20,0,38
PIT201905210,COL,5,1,0,1,2,*BSSS,4,0,morac001,L,marqg001,R,cabrm002,,,K,F,3,0,39
PIT201905210,COL,5,1,1,1,0,*BX,4,0,cervf001,R,marqg001,R,cabrm002,,,S9/L.1-2,F,20,0,40
PIT201905210,COL,5,1,1,1,2,CCBS,4,0,tuckc001,L,marqg001,R,cervf001,cabrm002,,K,F,3,0,41
PIT201905210,COL,5,1,2,1,1,.CBX,4,0,newmk001,R,marqg001,R,cervf001,cabrm002,,9/F,F,2,0,42
PIT201905210,COL,6,0,0,3,2,..BCBBFB,4,0,desmi001,R,strac001,R,,,,W,T,14,0,43
PIT201905210,COL,6,0,0,0,2,1FFX,4,0,woltt001,L,strac001,R,desmi001,,,8/F,F,2,0,44
PIT201905210,COL,6,0,1,0,1,LX,4,0,marqg001,R,strac001,R,desmi001,,,16(1)4/BG/GDP,F,2,0,45
PIT201905210,COL,6,1,0,0,1,FX,4,0,fraza001,L,marqg001,R,,,,9/L,T,2,0,46
PIT201905210,COL,6,1,1,2,2,BBSSFS,4,0,marts002,R,marqg001,R,,,,K23,F,3,0,47
PIT201905210,COL,6,1,2,3,1,BBFBB,4,0,reynb001,L,marqg001,R,,,,W,F,14,0,48
PIT201905210,COL,6,1,2,2,1,C*BBX,4,0,bellj005,L,marqg001,R,reynb001,,,43/G,F,2,0,49
PIT201905210,COL,7,0,0,1,1,CBX,4,0,blacc001,L,strac001,R,,,,S9/L+,T,20,0,50
PIT201905210,COL,7,0,0,1,2,CSBFS,4,0,stort001,R,strac001,R,blacc001,,,K,F,3,0,51
PIT201905210,COL,7,0,1,2,1,BBC1,4,0,dahld001,L,strac001,R,blacc001,,,POCS2(136),F,8,0,52
PIT201905210,COL,7,0,2,3,1,BBC1.BB,4,0,dahld001,L,strac001,R,,,,W,F,14,0,53
PIT201905210,COL,7,0,2,1,2,BCFX,4,0,arenn001,R,strac001,R,dahld001,,,13/G,F,2,0,54
PIT201905210,COL,7,1,0,2,2,CCBBX,4,0,cabrm002,L,marqg001,R,,,,43/G,T,2,0,55
PIT201905210,COL,7,1,1,1,2,CBFX,4,0,morac001,L,marqg001,R,,,,53/G,F,2,0,56
PIT201905210,COL,7,1,2,0,1,CX,4,0,diaze005,R,marqg001,R,,,,4/P,F,2,0,57
PIT201905210,COL,8,0,0,1,1,BSX,4,0,mcmar001,L,strac001,R,,,,S9/L,T,20,0,58
PIT201905210,COL,8,0,0,1,0,BX,4,0,murpd006,L,strac001,R,mcmar001,,,7/F,F,2,0,59
PIT201905210,COL,8,0,1,2,1,BBFX,4,0,desmi001,R,strac001,R,mcmar001,,,S8/L.1-2,F,20,0,60
PIT201905210,COL,8,0,1,1,0,BX,4,0,woltt001,L,strac001,R,desmi001,mcmar001,,7/F.2-3,F,2,0,61
PIT201905210,COL,8,0,2,0,0,X,4,0,marqg001,R,strac001,R,desmi001,,mcmar001,S8/L.3-H;1-2,F,20,1,62
PIT201905210,COL,8,0,2,1,2,FFBX,5,0,blacc001,L,strac001,R,marqg001,desmi001,,13/G,F,2,0,63
PIT201905210,COL,8,1,0,0,0,X,5,0,tuckc001,L,marqg001,R,,,,13/G,T,2,0,64
PIT201905210,COL,8,1,1,3,1,.CBBBX,5,0,elmoj001,R,marqg001,R,,,,1/G-,F,2,0,65
PIT201905210,COL,8,1,2,0,2,FCX,5,0,fraza001,L,marqg001,R,,,,43/G,F,2,0,66
PIT201905210,COL,9,0,0,3,2,..BBCBFT,5,0,stort001,R,felim001,R,,,,K,T,3,0,67
PIT201905210,COL,9,0,1,0,1,FX,5,0,dahld001,L,felim001,R,,,,5/L,F,2,0,68
PIT201905210,COL,9,0,2,1,0,BX,5,0,arenn001,R,felim001,R,,,,7/F,F,2,0,69
PIT201905210,COL,9,1,0,1,2,.CFBX,5,0,marts002,R,estec001,R,,,,63/G,T,2,0,70
PIT201905210,COL,9,1,1,3,1,BBBCB,5,0,reynb001,L,estec001,R,,,,W,F,14,0,71
PIT201905210,COL,9,1,1,2,0,BBX,5,0,bellj005,L,estec001,R,reynb001,,,E4/TH/FO/G.1-2,F,18,0,72
PIT201905210,COL,9,1,1,1,1,BCX,5,0,cabrm002,L,estec001,R,bellj005,reynb001,,13/G.2-3;1-2,F,2,0,73
PIT201905210,COL,9,1,2,1,2,F*BCFS,5,0,morac001,L,estec001,R,,bellj005,reynb001,K,F,3,0,74
PIT201905220,COL,1,0,0,1,2,CFBS,0,0,blacc001,L,duram002,R,,,,K,T,3,0,1
PIT201905220,COL,1,0,1,0,1,FX,0,0,stort001,R,duram002,R,,,,S8/L,F,20,0,2
PIT201905220,COL,1,0,1,3,2,11F1SFB*BB*B,0,0,tapir001,L,duram002,R,stort001,,,W.1-2,F,14,0,3
PIT201905220,COL,1,0,1,2,2,BBCCX,0,0,arenn001,R,duram002,R,tapir001,stort001,,2/P2F,F,2,0,4
PIT201905220,COL,1,0,2,2,1,BBFX,0,0,murpd006,L,duram002,R,tapir001,stort001,,HR/8/F.2-H;1-H,F,23,3,5
PIT201905220,COL,1,0,2,2,2,BBCSX,3,0,desmi001,R,duram002,R,,,,S9/L,F,20,0,6
PIT201905220,COL,1,0,2,0,2,.FCX,3,0,rodgb002,R,kingn001,R,desmi001,,,S1/G-.1-2,F,20,0,7
PIT201905220,COL,1,0,2,1,1,BCX,3,0,woltt001,L,kingn001,R,rodgb002,desmi001,,43/G,F,2,0,8
PIT201905220,COL,1,1,0,1,2,CBFX,3,0,fraza001,L,grayj003,R,,,,143/G,T,2,0,9
PIT201905220,COL,1,1,1,0,2,CSX,3,0,marts002,R,grayj003,R,,,,43/G,F,2,0,10
PIT201905220,COL,1,1,2,3,2,CCBBBS,3,0,polag001,L,grayj003,R,,,,K,F,3,0,11
PIT201905220,COL,2,0,0,0,2,CSS,3,0,grayj003,R,kingn001,R,,,,K,T,3,0,12
PIT201905220,COL,2,0,1,0,0,X,3,0,blacc001,L,kingn001,R,,,,63/G,F,2,0,13
PIT201905220,COL,2,0,2,3,0,BBBB,3,0,stort001,R,kingn001,R,,,,W,F,14,0,14
PIT201905220,COL,2,0,2,3,2,BCB11BSFFX,3,0,tapir001,L,kingn001,R,stort001,,,43/G+,F,2,0,15
PIT201905220,COL,2,1,0,1,1,SBX,3,0,bellj005,L,grayj003,R,,,,HR/9/F,T,23,1,16
PIT201905220,COL,2,1,0,1,1,BCX,3,1,reynb001,L,grayj003,R,,,,63/G+,F,2,0,17
PIT201905220,COL,2,1,1,3,2,CSBFBBFFC,3,1,morac001,L,grayj003,R,,,,K,F,3,0,18
PIT201905220,COL,2,1,2,0,1,FX,3,1,diaze005,R,grayj003,R,,,,S9/G+,F,20,0,19
PIT201905220,COL,2,1,2,1,0,*BX,3,1,newmk001,R,grayj003,R,diaze005,,,D8/F.1-H,F,21,1,20
PIT201905220,COL,2,1,2,0,0,X,3,2,kingn001,R,grayj003,R,,newmk001,,43/G,F,2,0,21
PIT201905220,COL,3,0,0,3,2,BFSBBX,3,2,arenn001,R,kingn001,R,,,,S5/G,T,20,0,22
PIT201905220,COL,3,0,0,1,0,BX,3,2,murpd006,L,kingn001,R,arenn001,,,6/P,F,2,0,23
PIT201905220,COL,3,0,1,2,2,CBBCC,3,2,desmi001,R,kingn001,R,arenn001,,,K,F,3,0,24
PIT201905220,COL,3,0,2,1,0,BX,3,2,rodgb002,R,kingn001,R,arenn001,,,S34/G-.1-2,F,20,0,25
PIT201905220,COL,3,0,2,1,2,CBSX,3,2,woltt001,L,kingn001,R,rodgb002,arenn001,,HR/9/F.2-H;1-H,F,23,3,26
PIT201905220,COL,3,0,2,1,2,CBFX,6,2,grayj003,R,kingn001,R,,,,S8/L,F,20,0,27
PIT201905220,COL,3,0,2,1,0,BX,6,2,blacc001,L,kingn001,R,grayj003,,,7/F,F,2,0,28
PIT201905220,COL,3,1,0,3,2,BBFFBX,6,2,fraza001,L,grayj003,R,,,,S8/L+,T,20,0,29
PIT201905220,COL,3,1,0,1,2,CB1SS,6,2,marts002,R,grayj003,R,fraza001,,,K,F,3,0,30
PIT201905220,COL,3,1,1,1,1,S*BX,6,2,polag001,L,grayj003,R,fraza001,,,6(1)3/GDP,F,2,0,31
PIT201905220,COL,4,0,0,3,2,FBBFBB,6,2,stort001,R,kingn001,R,,,,W,T,14,0,32
PIT201905220,COL,4,0,0,1,2,CF*BS,6,2,tapir001,L,kingn001,R,stort001,,,K,F,3,0,33
PIT201905220,COL,4,0,1,0,0,B,6,2,arenn001,R,kingn001,R,stort001,,,CS2(24),F,6,0,34
PIT201905220,COL,4,0,2,3,0,B.BBB,6,2,arenn001,R,kingn001,R,,,,W,F,14,0,35
PIT201905220,COL,4,0,2,2,2,CFBFBX,6,2,murpd006,L,kingn001,R,arenn001,,,9/F,F,2,0,36
PIT201905220,COL,4,1,0,0,2,FCS,6,2,bellj005,L,grayj003,R,,,,K,T,3,0,37
PIT201905220,COL,4,1,1,1,2,CBFX,6,2,reynb001,L,grayj003,R,,,,63/G,F,2,0,38
PIT201905220,COL,4,1,2,0,1,CX,6,2,morac001,L,grayj003,R,,,,S9/L,F,20,0,39
PIT201905220,COL,4,1,2,0,1,FX,6,2,diaze005,R,grayj003,R,morac001,,,9/L,F,2,0,40
PIT201905220,COL,5,0,0,1,1,FBX,6,2,desmi001,R,kingn001,R,,,,D7/L+,T,21,0,41
PIT201905220,COL,5,0,0,0,0,X,6,2,rodgb002,R,kingn001,R,,desmi001,,D9/F+.2-H,F,21,1,42
PIT201905220,COL,5,0,0,2,1,BCBX,7,2,woltt001,L,kingn001,R,,rodgb002,,S8/L.2-3,F,20,0,43
PIT201905220,COL,5,0,0,1,1,LB+3,7,2,grayj003,R,kingn001,R,woltt001,,rodgb002,PO3(25),F,8,0,44
PIT201905220,COL,5,0,1,2,1,LB+3.BX,7,2,grayj003,R,kingn001,R,woltt001,,,34/BG/SH.1-2,F,2,0,45
PIT201905220,COL,5,0,2,1,1,C*BX,7,2,blacc001,L,kingn001,R,,woltt001,,S7/F.2-H,F,20,1,46
PIT201905220,COL,5,0,2,3,2,BFFBFBB,8,2,stort001,R,kingn001,R,blacc001,,,W.1-2,F,14,0,47
PIT201905220,COL,5,0,2,1,2,..FFBFX,8,2,tapir001,L,holmc001,R,stort001,blacc001,,S7/G.2-H;1-2,F,20,1,48
PIT201905220,COL,5,0,2,1,2,FFBX,9,2,arenn001,R,holmc001,R,tapir001,stort001,,13/G-,F,2,0,49
PIT201905220,COL,5,1,0,2,2,CFBBFFC,9,2,newmk001,R,grayj003,R,,,,K,T,3,0,50
PIT201905220,COL,5,1,1,2,2,CBFFBS,9,2,elmoj001,R,grayj003,R,,,,K,F,3,0,51
PIT201905220,COL,5,1,2,0,2,CCX,9,2,fraza001,L,grayj003,R,,,,7/F,F,2,0,52
PIT201905220,COL,6,0,0,0,0,X,9,2,murpd006,L,holmc001,R,,,,43/G,T,2,0,53
PIT201905220,COL,6,0,1,1,0,BX,9,2,desmi001,R,holmc001,R,,,,43/G+,F,2,0,54
PIT201905220,COL,6,0,2,1,2,FBSS,9,2,rodgb002,R,holmc001,R,,,,K,F,3,0,55
PIT201905220,COL,6,1,0,0,2,SCFS,9,2,marts002,R,grayj003,R,,,,K23,T,3,0,56
PIT201905220,COL,6,1,1,3,2,BCBBFB,9,2,polag001,L,grayj003,R,,,,W,F,14,0,57
PIT201905220,COL,6,1,1,1,1,FBX,9,2,bellj005,L,grayj003,R,polag001,,,S7/G.1-3,F,20,0,58
PIT201905220,COL,6,1,1,0,0,X,9,2,reynb001,L,grayj003,R,bellj005,,polag001,46(1)/FO/G+.3-H,F,2,1,59
PIT201905220,COL,6,1,2,0,1,SX,9,3,holmc001,R,grayj003,R,reynb001,,,13/G-,F,2,0,60
PIT201905220,COL,7,0,0,1,1,CBX,9,3,woltt001,L,holmc001,R,,,,7/F,T,2,0,61
PIT201905220,COL,7,0,1,3,1,CBBBB,9,3,grayj003,R,holmc001,R,,,,W,F,14,0,62
PIT201905220,COL,7,0,1,2,2,CSBFBS,9,3,blacc001,L,holmc001,R,grayj003,,,K,F,3,0,63
PIT201905220,COL,7,0,2,0,1,FX,9,3,stort001,R,holmc001,R,grayj003,,,9/F,F,2,0,64
PIT201905220,COL,7,1,0,2,0,BBX,9,3,diaze005,R,grayj003,R,,,,S8/G,T,20,0,65
PIT201905220,COL,7,1,0,1,2,FBFX,9,3,newmk001,R,grayj003,R,diaze005,,,8/F,F,2,0,66
PIT201905220,COL,7,1,1,3,1,BCBBX,9,3,elmoj001,R,grayj003,R,diaze005,,,8/F,F,2,0,67
PIT201905220,COL,7,1,2,2,1,BFBX,9,3,fraza001,L,grayj003,R,diaze005,,,8/F,F,2,0,68
PIT201905220,COL,8,0,0,1,0,BX,9,3,tapir001,L,holmc001,R,,,,8/F,T,2,0,69
PIT201905220,COL,8,0,1,0,0,X,9,3,arenn001,R,holmc001,R,,,,S5/G+,F,20,0,70
PIT201905220,COL,8,0,1,0,1,CX,9,3,murpd006,L,holmc001,R,arenn001,,,S9/L+.1-3,F,20,0,71
PIT201905220,COL,8,0,1,0,2,CSS,9,3,desmi001,R,holmc001,R,murpd006,,arenn001,K,F,3,0,72
PIT201905220,COL,8,0,2,0,2,CSFFS,9,3,rodgb002,R,holmc001,R,murpd006,,arenn001,K,F,3,0,73
PIT201905220,COL,8,1,0,0,0,.X,9,3,marts002,R,shawb001,R,,,,63/G,T,2,0,74
PIT201905220,COL,8,1,1,2,1,BSBX,9,3,polag001,L,shawb001,R,,,,S8/G+,F,20,0,75
PIT201905220,COL,8,1,1,1,0,BX,9,3,bellj005,L,shawb001,R,polag001,,,46(1)3/GDP,F,2,0,76
PIT201905220,COL,9,0,0,2,1,.CBBX,9,3,woltt001,L,felim001,R,,,,8/L,T,2,0,77
PIT201905220,COL,9,0,1,1,1,.FBX,9,3,dahld001,L,felim001,R,,,,D8/L,F,21,0,78
PIT201905220,COL,9,0,1,1,2,FFBS,9,3,blacc001,L,felim001,R,,dahld001,,K,F,3,0,79
PIT201905220,COL,9,0,2,1,2,FFFBFFS,9,3,stort001,R,felim001,R,,dahld001,,K,F,3,0,80
PIT201905220,COL,9,1,0,3,2,..BCBFBFFB,9,3,reynb001,L,diazj006,R,,,,W,T,14,0,81
PIT201905220,COL,9,1,0,2,0,.BBX,9,3,cabrm002,L,diazj006,R,reynb001,,,7/L,F,2,0,82
PIT201905220,COL,9,1,1,0,2,CSX,9,3,diaze005,R,diazj006,R,reynb001,,,8/L,F,2,0,83
PIT201905220,COL,9,1,2,3,1,BBFBH,9,3,newmk001,R,diazj006,R,reynb001,,,HP.1-2,F,16,0,84
PIT201905220,COL,9,1,2,2,2,C*BBCFX,9,3,elmoj001,R,diazj006,R,newmk001,reynb001,,13/G,F,2,0,85
PIT201905230,COL,1,0,0,2,2,BCBCX,0,0,blacc001,L,lylej001,R,,,,S5/P,T,20,0,1
PIT201905230,COL,1,0,0,1,2,CSBS,0,0,stort001,R,lylej001,R,blacc001,,,K,F,3,0,2
PIT201905230,COL,1,0,1,0,0,X,0,0,dahld001,L,lylej001,R,blacc001,,,7/L,F,2,0,3
PIT201905230,COL,1,0,2,0,1,CX,0,0,arenn001,R,lylej001,R,blacc001,,,D9/L.1-3,F,21,0,4
PIT201905230,COL,1,0,2,0,2,CSX,0,0,tapir001,L,lylej001,R,,arenn001,blacc001,13/G-,F,2,0,5
PIT201905230,COL,1,1,0,2,2,CBBCX,0,0,fraza001,L,senza001,R,,,,43/G,T,2,0,6
PIT201905230,COL,1,1,1,0,1,FH,0,0,marts002,R,senza001,R,,,,HP,F,16,0,7
PIT201905230,COL,1,1,1,0,1,C1B,0,0,polag001,L,senza001,R,marts002,,,SB2,F,4,0,8
PIT201905230,COL,1,1,1,1,1,C1B.X,0,0,polag001,L,senza001,R,,marts002,,HR/8/F.2-H,F,23,2,9
PIT201905230,COL,1,1,1,3,2,FFBBBB,0,2,bellj005,L,senza001,R,,,,W,F,14,0,10
PIT201905230,COL,1,1,1,2,2,FCBBX,0,2,cabrm002,L,senza001,R,bellj005,,,D7/L.1-H;B-3(TH),F,21,1,11
PIT201905230,COL,1,1,1,0,0,X,0,3,morac001,L,senza001,R,,,cabrm002,S9/L.3-H,F,20,1,12
PIT201905230,COL,1,1,1,1,0,BX,0,4,diaze005,R,senza001,R,morac001,,,13/G-.1-2,F,2,0,13
PIT201905230,COL,1,1,2,3,0,VVVV,0,4,newmk001,R,senza001,R,,morac001,,IW,F,15,0,14
PIT201905230,COL,1,1,2,3,2,CC*B*BFBX,0,4,lylej001,R,senza001,R,newmk001,morac001,,63/G,F,2,0,15
PIT201905230,COL,2,0,0,2,2,CBSBS,0,4,mcmar001,L,lylej001,R,,,,K,T,3,0,16
PIT201905230,COL,2,0,1,2,0,BBX,0,4,rodgb002,R,lylej001,R,,,,9/F,F,2,0,17
PIT201905230,COL,2,0,2,1,2,CBFS,0,4,iannc001,R,lylej001,R,,,,K,F,3,0,18
PIT201905230,COL,2,1,0,1,2,FFBX,0,4,fraza001,L,senza001,R,,,,7/F,T,2,0,19
PIT201905230,COL,2,1,1,0,0,X,0,4,marts002,R,senza001,R,,,,13/BG-,F,2,0,20
PIT201905230,COL,2,1,2,3,2,FBFBBFS,0,4,polag001,L,senza001,R,,,,K,F,3,0,21
PIT201905230,COL,3,0,0,0,2,CSS,0,4,senza001,R,lylej001,R,,,,K,T,3,0,22
PIT201905230,COL,3,0,1,2,2,CBCBFFFX,0,4,blacc001,L,lylej001,R,,,,43/G,F,2,0,23
PIT201905230,COL,3,0,2,1,2,BFFC,0,4,stort001,R,lylej001,R,,,,K,F,3,0,24
PIT201905230,COL,3,1,0,0,0,X,0,4,bellj005,L,senza001,R,,,,D8/L+,T,21,0,25
PIT201905230,COL,3,1,0,2,1,FBBX,0,4,cabrm002,L,senza001,R,,bellj005,,13/G-.2-3,F,2,0,26
PIT201905230,COL,3,1,1,2,2,BFCBFX,0,4,morac001,L,senza001,R,,,bellj005,S9/L.3-H,F,20,1,27
PIT201905230,COL,3,1,1,2,2,BFBCX,0,5,diaze005,R,senza001,R,morac001,,,S49/F.1-2,F,20,0,28
PIT201905230,COL,3,1,1,3,2,BBCCBFFFFFB,0,5,newmk001,R,senza001,R,diaze005,morac001,,W.2-3;1-2,F,14,0,29
PIT201905230,COL,3,1,1,0,1,FX,0,5,lylej001,R,senza001,R,newmk001,diaze005,morac001,S9/G.3-H;2-H;1-3,F,20,2,30
PIT201905230,COL,3,1,1,2,0,BBX,0,7,fraza001,L,senza001,R,lylej001,,newmk001,4/L/DP.1X1(43),F,2,0,31
PIT201905230,COL,4,0,0,2,2,CSBBFX,0,7,dahld001,L,lylej001,R,,,,2/G-,T,2,0,32
PIT201905230,COL,4,0,1,0,0,X,0,7,arenn001,R,lylej001,R,,,,8/F,F,2,0,33
PIT201905230,COL,4,0,2,0,2,CCFFFX,0,7,tapir001,L,lylej001,R,,,,23/G-,F,2,0,34
PIT201905230,COL,4,1,0,1,0,..BX,0,7,marts002,R,senza001,R,,,,D9/G,T,21,0,35
PIT201905230,COL,4,1,0,2,2,FBSBFS,0,7,polag001,L,senza001,R,,marts002,,K,F,3,0,36
PIT201905230,COL,4,1,1,3,0,BBBX,0,7,bellj005,L,senza001,R,,marts002,,S9/G.2-H,F,20,1,37
PIT201905230,COL,4,1,1,1,0,.BX,0,8,cabrm002,L,bettc001,R,bellj005,,,4(1)3/GDP,F,2,0,38
PIT201905230,COL,5,0,0,1,2,BFCFFX,0,8,mcmar001,L,lylej001,R,,,,63/G,T,2,0,39
PIT201905230,COL,5,0,1,0,0,X,0,8,rodgb002,R,lylej001,R,,,,63/G,F,2,0,40
PIT201905230,COL,5,0,2,1,1,FBX,0,8,iannc001,R,lylej001,R,,,,9/L9LF,F,2,0,41
PIT201905230,COL,5,1,0,0,1,CX,0,8,morac001,L,bettc001,R,,,,8/F,T,2,0,42
PIT201905230,COL,5,1,1,2,0,BBX,0,8,diaze005,R,bettc001,R,,,,4/P,F,2,0,43
PIT201905230,COL,5,1,2,0,2,CFFX,0,8,newmk001,R,bettc001,R,,,,S5/G,F,20,0,44
PIT201905230,COL,5,1,2,0,0,X,0,8,lylej001,R,bettc001,R,newmk001,,,13/G,F,2,0,45
PIT201905230,COL,6,0,0,0,2,CSS,0,8,bettc001,R,lylej001,R,,,,K,T,3,0,46
PIT201905230,COL,6,0,1,1,1,CBX,0,8,desmi001,R,lylej001,R,,,,D8/L+,F,21,0,47
PIT201905230,COL,6,0,1,1,0,BX,0,8,stort001,R,lylej001,R,,desmi001,,63/G,F,2,0,48
PIT201905230,COL,6,0,2,3,2,F*BSBBX,0,8,dahld001,L,lylej001,R,,desmi001,,S7/L+.2-H,F,20,1,49
PIT201905230,COL,6,0,2,1,0,BX,1,8,arenn001,R,lylej001,R,dahld001,,,S9/L.1-3,F,20,0,50
